app_year,companyno,companyname,scompanyno,controlno,city,town,companyaddr,ccksicco1,sicname1,co2,ch4,n2o,hfcs,pfcs,sf6,nf3,tot2,tot,cause,check_yn,cityno,townno
111,35878589,臺灣湯淺電池股份有限公司,0001,G3700979,宜蘭縣,冬山鄉,龍德工業區龍祥八路2號,2820,電池製造業,2069.9148,0.1150,0.6258,68.2527,0.0000,0.0000,0.00,25469.7696,27608.678,依法申報,是,,
111,35412204,華新麗華股份有限公司台中不銹鋼廠,0003,B9100709,台中市,梧棲區,台中市梧棲區加工出口區經三路57號,2544,金屬表面處理業,36539.6522,49.9250,21.2176,81.8454,0.0000,0.0000,0.00,36708.4080,73401.048,依法申報,是,,
111,35412204,華新麗華股份有限公司鹽水廠,0001,R8500582,台南市,鹽水區,台南市鹽水區汫水里溪州寮3-10號A棟,2411,鋼鐵冶鍊業,91128.1703,164.5900,64.1892,12.6648,0.0000,0.0000,0.00,145938.4329,237308.047,依法申報,是,,
111,35192807,和友紡織股份有限公司觀音廠,0001,H5301262,桃園市,觀音區,富源村新富路161號,1140,印染整理業,22672.7448,27.1925,98.9956,26.6200,0.0000,0.0000,0.00,5882.1840,28707.737,依法申報,是,,
111,35082604,中興紡織廠股份有限公司楊梅化纖廠,0001,H4500743,桃園市,楊梅區,桃園市楊梅區中山南路567號,1841,合成樹脂及塑膠製造業,54751.5868,143.1825,169.7110,3.0030,0.0000,0.0000,0.00,70346.2320,125413.715,依法申報,是,,
111,34286449,台灣半導體股份有限公司利澤廠,0001,G38A0540,宜蘭縣,五結鄉,宜蘭縣五結鄉利工一路二段31號,2613,半導體封裝及測試業,8.5607,25.5675,0.1192,0.0000,0.0000,0.0000,0.00,10341.8620,10376.109,依法申報,是,,
111,34263157,三洋窯業股份有限公司,0000,F0801707,新北市,鶯歌區,八德路16號,2399,未分類其他非金屬礦物製品製造業,27483.4541,32.3425,19.4892,3.5408,0.0000,0.0000,0.00,9612.5401,37151.367,依法申報,是,,
111,34258318,白馬窯業股份有限公司楊梅廠,0001,H4500850,桃園市,楊梅區,新榮里電研路5號,2322,黏土建築材料製造業,23317.3630,36.0550,19.1912,3.6622,0.0000,0.0000,0.00,9987.9120,33364.183,依法申報,是,,
111,34227006,金元福包裝企業股份有限公司宜蘭冬山廠,0001,G37A3618,宜蘭縣,冬山鄉,東城村香中路275、275-1號,2209,其他塑膠製品製造業,0.5368,29.2425,0.0000,990.6866,0.0000,0.0000,0.00,24693.3310,25713.797,依法申報,是,,
111,34202841,榮成紙業股份有限公司蒸汽廠,0005,N14A1507,彰化縣,二林鎮,廣興里廣興巷1-1號,1513,紙板製造業,293029.4564,77.8350,1383.2564,0.0000,0.0000,0.0000,0.00,0.0000,294490.548,依法申報,是,,
111,34202841,榮成紙業股份有限公司,0001,N1400562,彰化縣,二林鎮,廣興里廣興巷1-1號,1513,紙板製造業,258014.6904,106.5250,1042.4636,186.5793,0.0000,0.0000,0.00,325331.0892,584681.348,依法申報,是,,
111,34175598,錦美紙業股份有限公司觀音廠,0001,H5300425,桃園市,觀音區,榮工北路10號,1513,紙板製造業,24935.4895,68.5525,163.8404,32.3640,0.0000,0.0000,0.00,15959.9880,41160.234,依法申報,是,,
111,33955322,力鵬企業股份有限公司楊梅廠,0002,H4500458,桃園市,楊梅區,桃園市楊梅區新榮路339號,1140,印染整理業,66773.3536,101.6650,297.7318,65.2788,0.0000,0.0000,0.00,22038.4732,89276.502,依法申報,是,,
111,33955322,力鵬企業股份有限公司彰化尼龍總廠,0001,N2904318,彰化縣,芳苑鄉,彰化縣芳苑鄉芳苑工業區工業路33號,1850,人造纖維製造業,48244.7323,91.3225,216.1990,6.0628,0.0000,0.0000,0.00,86968.3770,135526.694,依法申報,是,,
111,27945086,星元電力股份有限公司,0001,N1505633,彰化縣,線西鄉,彰化縣線西鄉慶安南二路2號,3510,電力供應業,1016900.9862,670.4800,540.9892,16.7040,0.0000,0.0000,0.00,1599.8400,1019728.999,依法申報,是,,
111,27790294,誠美材料科技股份有限公司,0001,R90A0401,台南市,善化區,南關里木柵港西路一三號,2649,其他光電材料及元件製造業,15735.8383,96.4375,9.4168,20.1366,0.0000,0.0000,0.00,31082.0400,46943.869,依法申報,是,,
111,27763753,聯合再生能源股份有限公司台南廠,0001,D32A6282,台南市,安南區,臺南市安南區鹽田里本田路二段五一八號,2649,其他光電材料及元件製造業,30.5543,61.8450,761.2112,51.4901,0.0000,0.0000,0.00,31192.1280,32097.229,依法申報,是,,
111,27719048,永豐餘工業用紙股份有限公司新屋廠,0001,H5200215,桃園市,新屋區,永安村永福路281號,1599,未分類其他紙製品製造業,495302.6329,1698.6275,4008.8748,235.9440,0.0000,0.0000,0.00,60678.2321,561924.311,依法申報,是,,
111,33085508,正隆股份有限公司新竹廠,0004,O1702523,新竹市,香山區,新竹市香山區牛埔路308號,1512,紙張製造業,16357.9697,185.6875,79.3276,7.8924,0.0000,0.0000,0.00,11545.7488,28176.626,依法申報,是,,
111,33085508,正隆股份有限公司大園廠,0003,H4700645,桃園市,大園區,桃園市大園區大工路116號,1512,紙張製造業,200197.0823,2653.5025,926.6012,9.7706,0.0000,0.0000,0.00,159103.3622,362890.319,依法申報,是,,
111,33085508,正隆股份有限公司后里分公司,0002,L9200693,台中市,后里區,台中市后里區三豐路三段二號,1512,紙張製造業,770656.9355,8257.5650,3466.3062,94.7159,0.0000,0.0000,0.00,39681.0292,822156.552,依法申報,是,,
111,33085508,正隆股份有限公司竹北廠,0001,J5500366,新竹縣,竹北市,大義里長青路二段300號,1591,家庭及衛生用紙製造業,66371.8142,846.3125,298.5364,55.9156,0.0000,0.0000,0.00,63039.0392,130611.618,依法申報,是,,
111,30974253,台灣石化合成股份有限公司林園廠,0001,S1900694,高雄市,林園區,高雄市林園區工業二路1號,1990,其他化學製品製造業,52264.5507,41.4925,41.3028,1.3250,0.0000,0.0000,0.00,49863.7076,102212.379,依法申報,是,,
111,30955404,金像電子股份有限公司中壢廠,0000,H4304929,桃園市,中壢區,永福里西園路一一三號及一一三之一號,2630,印刷電路板製造業,2637.6520,257.9325,8.4632,791.3812,20950.6500,0.0000,0.00,69914.9880,94561.067,依法申報,是,,
111,30901647,辛耘企業股份有限公司,0001,J59A1577,新竹縣,湖口鄉,新竹工業區中華路16號,2928,電子及半導體生產用機械設備製造業,6.2597,38.7650,0.0894,12.8902,667.3170,0.0000,0.00,9706.7520,10432.073,依法申報,是,,
111,30414175,中國鋼鐵股份有限公司第三冷軋廠,0002,E56A4792,高雄市,小港區,店鎮里嘉興街2號,2413,鋼鐵軋延及擠型業,50357.0637,22.4400,26.7604,0.0000,0.0000,0.0000,0.00,107267.3959,157673.660,依法申報,是,,
111,30414175,中國鋼鐵股份有限公司,0001,E5600841,高雄市,小港區,高雄市小港區中鋼路1號,2411,鋼鐵冶鍊業,18191628.2131,1160.3700,607.1452,4978.9068,0.0000,27.3600,0.00,1274660.5049,19473062.500,依法申報,是,,
111,29058640,環球橡膠股份有限公司小港廠,0001,E56B1498,高雄市,小港區,中林路16、18、20號,1842,合成橡膠製造業,6232.9367,60.2575,2.4734,79.7000,0.0000,0.0000,0.00,94468.5389,100843.907,依法申報,是,,
111,28997300,元晶太陽能科技股份有限公司新竹廠,0001,J59A4937,新竹縣,湖口鄉,新竹縣湖口鄉新竹縣湖口鄉光復北路85、87號,2643,太陽能電池製造業,33.6092,67.0725,5971.5624,3.8200,0.0000,0.0000,0.00,33722.1641,39798.228,依法申報,是,,
111,28730458,餘慶堂興業股份有限公司研磨廠,0001,L02A1943,台中市,龍井區,臺中市龍井區麗水里南堤路八號,2333,水泥製品製造業,15372.6398,8.8500,80.4004,4.8590,0.0000,0.0000,0.00,23736.2400,39202.989,依法申報,是,,
111,28518076,台灣美光記憶體股份有限公司台中三廠,0003,B9205905,台中市,后里區,臺中市后里區三豐路四段三六九號,2611,積體電路製造業,11838.2161,7.3300,5791.0507,3250.9866,15865.7584,111.2184,2319.96,231606.9330,270791.460,依法申報,是,,
111,28518076,台灣美光記憶體股份有限公司台中二廠,0002,B9202664,台中市,后里區,台中市后科南路88號、88-1號,2611,積體電路製造業,2798.2837,4.5800,118.5802,2125.7212,957.7440,246.2400,37.84,183536.4960,189825.485,依法申報,是,,
111,28518076,台灣美光記憶體股份有限公司台中一廠,0001,L9202099,台中市,后里區,台中市后里區台中市后里區三豐路四段369號,2611,積體電路製造業,43631.6642,23.6250,30478.8047,3697.7095,38384.6406,894.2616,7720.46,550505.3692,675336.536,依法申報,是,,
111,28438186,藍海氣體工業股份有限公司台中廠,0001,L91A2566,台中市,梧棲區,台中市梧棲區臺中市梧棲區草湳里南堤路二段八八之一號,1810,基本化學材料製造業,114.1060,2.6725,0.0596,1.8792,0.0000,0.0000,0.00,43057.8720,43176.589,依法申報,是,,
111,28438025,晶兆成科技股份有限公司二廠,0002,J59B2542,新竹縣,湖口鄉,新竹縣湖口鄉文化路20號,2613,半導體封裝及測試業,1.0604,0.0000,0.0000,269.4503,0.0000,0.0000,0.00,29374.8840,29645.395,依法申報,是,,
111,28438025,晶兆成科技股份有限公司一廠,0001,J59A5024,新竹縣,湖口鄉,新竹縣湖口鄉文化路26號,2613,半導體封裝及測試業,3.9552,0.0250,0.0894,1022.5039,0.0000,0.0000,0.00,46106.2800,47132.854,依法申報,是,,
111,28230046,達輝光電股份有限公司,0000,K71A1805,苗栗縣,竹南鎮,苗栗縣竹南鎮科北二路三號,2649,其他光電材料及元件製造業,14684.5261,22.5450,8.2844,1295.8282,0.0000,0.0000,0.00,22973.1480,38984.332,依法申報,是,,
111,28114454,晶成半導體股份有限公司竹科廠,0001,O17M3787,新竹市,東區,力行五路5號1樓,2612,分離式元件製造業,88.5725,28.0025,527.9666,0.0000,1352.6123,23.7316,0.00,5383.5963,7404.482,依法申報,是,,
111,28113286,環球晶圓股份有限公司中德分公司,0003,J6301090,新竹縣,寶山鄉,科學工業園區研新一路2號,2611,積體電路製造業,1428.0739,97.3075,0.7748,11.1764,0.0000,0.0000,0.00,134222.5752,135759.908,依法申報,是,,
111,28113286,環球晶圓股份有限公司竹南廠,0001,K71A7992,苗栗縣,竹南鎮,科中路21號,2699,未分類其他電子零組件製造業,30.0170,20.4775,0.2682,9.6292,0.0000,0.0000,0.00,22145.9040,22206.296,依法申報,是,,
111,28112667,力晶積成電子製造股份有限公司8B,0010,K71A8772,苗栗縣,竹南鎮,苗栗縣竹南鎮科北二路6號,2611,積體電路製造業,3124.0897,18.3300,4.9468,20.9658,522.6599,93.7639,12.48,40104.4565,43901.695,依法申報,是,,
111,28112667,力晶積成電子製造股份有限公司P1/2,0004,O17M3925,新竹市,東區,新竹市科學園區力行一路12號,2611,積體電路製造業,14704.0802,169.3300,8243.5144,3421.2974,8910.7617,4701.5871,949.07,301571.5835,342671.232,依法申報,是,,
111,28112667,力晶積成電子製造股份有限公司P3,0003,O17M3896,新竹市,東區,新竹市東區力行路16-1號,2611,積體電路製造業,5683.5681,29.3925,107.4645,489.9305,8854.2579,2130.4902,66.92,145582.4601,162944.492,依法申報,是,,
111,28112667,力晶積成電子製造股份有限公司8AD,0002,O17K7818,新竹市,東區,篤行一路10號4樓,2611,積體電路製造業,100.1642,1.0625,0.0596,17.3807,93.5736,20.5200,0.00,2954.9486,3187.709,依法申報,是,,
111,28112667,力晶積成電子製造股份有限公司8A,0001,O1753306,新竹市,東區,力行一路18號,2611,積體電路製造業,3373.6850,40.8675,484.6970,1101.6868,14812.7067,7019.4592,369.25,86529.1077,113731.464,依法申報,是,,
111,28112646,新唐科技股份有限公司,0001,O17A0968,新竹市,東區,研新三路4號,2611,積體電路製造業,488.0357,75.7650,1251.2305,11355.3972,10359.4410,12141.0000,601.77,35316.6378,71589.283,依法申報,是,,
111,28098406,易昇鋼鐵股份有限公司官田廠,0003,D9703411,台南市,官田區,南廍里南廍119-5號,2413,鋼鐵軋延及擠型業,23750.7421,18.4850,14.5722,22.5504,0.0000,0.0000,0.00,23543.9978,47350.348,依法申報,是,,
111,28098406,易昇鋼鐵股份有限公司,0001,R14A1883,台南市,永康區,台南市永康區正南一街200號,2411,鋼鐵冶鍊業,20497.4156,25.8275,13.0524,64.5588,0.0000,0.0000,0.00,104926.5360,125527.390,依法申報,是,,
111,28042430,欣建工業股份有限公司,0001,S25A0144,高雄市,橋頭區,芋林路301號,2413,鋼鐵軋延及擠型業,15863.0094,30.4375,10.1320,0.0000,0.0000,0.0000,0.00,14295.7980,30199.377,依法申報,是,,
111,22663158,科德寶遠東股份有限公司,0000,H4701071,桃園市,大園區,桃園市大園區溪海里崙頂三八號,1130,不織布業,3674.0907,16.0250,2.7118,0.0000,0.0000,0.0000,0.00,34423.3227,38116.150,依法申報,是,,
111,20747385,"亞洲聚合股份有限公司 林園廠",0001,S1900596,高雄市,林園區,高雄市林園區工業一路3號,1841,合成樹脂及塑膠製造業,9841.2380,18.5375,0.2384,533.4799,0.0000,0.0000,0.00,98793.3404,109186.834,依法申報,是,,
111,16130009,頎邦科技股份有限公司展業廠,0003,O1747924,新竹市,東區,展業一路10、10-1號,2613,半導體封裝及測試業,33.9972,0.0400,0.1192,218.3569,0.0000,22.8000,0.00,47647.3496,47922.663,依法申報,是,,
111,04226091,台燿科技股份有限公司,0001,J5500491,新竹縣,竹北市,新竹縣竹北市泰和里博愛街八○三號,2630,印刷電路板製造業,19937.1929,100.6225,9.7446,856.9607,0.0000,0.0000,0.00,27722.4790,48627.000,依法申報,是,,
110,20844865,臺灣苯乙烯工業股份有限公司高雄廠,0001,S1900658,高雄市,林園區,高雄市林園區工業一路7號,1820,石油化工原料製造業,330498.18,96.37,1182.94,23.32,0.00,0.00,0.00,33901.95,365702.76,依法申報,是,64000,64000130
110,19084015,臺灣氯乙烯工業股份有限公司林園廠,0001,S1900372,高雄市,林園區,高雄市林園區工業一路1號,1820,石油化工原料製造業,120280.67,62.64,55.88,4.75,0.00,0.00,0.00,78746.65,199150.58,依法申報,是,64000,64000130
110,16847968,艾克爾先進科技股份有限公司,0001,J5905432,新竹縣,湖口鄉,新竹縣湖口鄉光復北路39號,2611,積體電路製造業,152.83,40.09,0.95,0.00,2334.50,0.00,0.00,12058.01,14586.39,依法申報,是,10004,10004050
110,16834268,富喬工業股份有限公司雲林分公司,0002,P48A0851,雲林縣,虎尾鎮,雲林縣虎尾鎮墾地里科虎二路8號,2313,玻璃纖維製造業,37360.38,1374.05,17.88,0.42,0.00,0.00,0.00,43557.37,82310.10,依法申報,是,10009,10009030
110,16834268,富喬工業股份有限公司,0001,P4602758,雲林縣,斗六市,雲林縣斗六市榴南里斗工16路8號,2399,未分類其他非金屬礦物製品製造業,34791.02,1097.76,47.59,1.88,0.00,0.00,0.00,57216.26,93154.51,依法申報,是,10009,10009010
110,16741846,精材科技股份有限公司中壢廠,0003,H4313348,桃園市,中壢區,桃園市中壢區吉林路23號9樓,2699,未分類其他電子零組件製造業,48.37,49.01,0.03,626.02,4785.14,15882.48,227.04,12990.41,34608.51,依法申報,是,68000,68000020
110,16741846,精材科技股份有限公司中壢二廠,0002,H43A2855,桃園市,中壢區,桃園市中壢區自強二路1號、桃園市中壢區自強一路8號,2699,未分類其他電子零組件製造業,160.33,38.42,0.00,850.34,15304.02,34204.56,572.76,15265.36,66395.78,依法申報,是,68000,68000020
110,16741846,精材科技股份有限公司中壢三廠,0001,H43C0794,桃園市,中壢區,桃園市中壢區中壢工業區中園路188號,2699,未分類其他電子零組件製造業,51.09,53.41,0.00,476.66,24.73,0.00,37.84,72314.65,72958.39,依法申報,是,68000,68000020
110,16635562,豐年豐和企業上崙一廠,0001,R1002547,臺南市,仁德區,臺南市仁德區上崙里崑崙路201號,0840,食用油脂製造業,18473.89,10812.95,10.16,2.09,0.00,0.00,0.00,9594.85,38893.94,依法申報,是,67000,67000270
110,16596337,新桃電力股份有限公司,0001,J5601064,新竹縣,關西鎮,新竹縣關西鎮臺電新村66號,3510,電力供應業,986401.22,442.14,524.69,1.07,0.00,182.40,0.00,6433.76,993985.27,依法申報,是,10004,10004040
110,16450500,瀚宇彩晶南科觸控感應器廠,0002,D0301680,臺南市,新市區,臺南市新市區環西路一段8號,2641,液晶面板及其組件製造業,122.16,5.98,0.18,858.00,0.00,0.00,0.00,45936.80,46923.12,依法申報,是,67000,67000200
110,16450500,瀚宇彩晶南科TFT-LCD三廠,0001,R0305156,臺南市,新市區,臺南市新市區南科二路35號,2641,液晶面板及其組件製造業,6938.12,223.64,263.10,161.67,0.00,95462.46,2056.01,219422.25,324527.25,依法申報,是,67000,67000200
110,16432742,凌巨科技股份有限公司八德廠,0002,H49A2429,桃園市,八德區,桃園市八德區和平路1127號,2641,液晶面板及其組件製造業,5750.20,102.34,3.07,0.00,11985.84,141049.92,753.36,89322.51,248967.23,依法申報,是,68000,68000080
110,16138282,合晶科技股份有限公司園區分公司,0002,H50A1985,桃園市,龍潭區,桃園市龍潭區龍園一路100號,2611,積體電路製造業,31.49,58.80,949.46,5.10,3535.51,0.00,0.00,37121.17,41701.51,依法申報,是,68000,68000090
110,16138282,合晶科技股份有限公司,0001,H4503575,桃園市,楊梅區,桃園市楊梅區蘋果路1號,2699,未分類其他電子零組件製造業,1115.04,45.31,516.46,39.85,2198.68,0.00,0.00,29429.16,33344.51,依法申報,是,68000,68000040
110,16130423,宏捷科技股份有限公司南科大利廠,0001,R0301603,臺南市,新市區,臺南市新市區大利一路6號,2611,積體電路製造業,512.21,83.59,18.03,171.72,17759.29,0.00,0.00,17861.22,36406.05,依法申報,是,67000,67000200
110,16096852,和平電力股份有限公司和平火力發電廠,0001,U0100258,花蓮縣,秀林鄉,花蓮縣秀林鄉和平村和工二路七號,3510,電力供應業,7455992.97,39242.10,35112.89,251.11,0.00,0.00,0.00,333.09,7530932.15,依法申報,是,10015,10015110
110,16083358,中華凸版電子股份有限公司,0001,H4903093,桃園市,八德區,桃園市八德區和平路1127之3號,2611,積體電路製造業,118.09,31.83,1.04,9.58,4500.86,4.10,0.00,18905.77,23571.28,依法申報,是,68000,68000080
110,16007423,泰利實業股份有限公司五股廠,0001,F1507182,新北市,五股區,新北市五股區凌雲路2段16號,1140,印染整理業,18306.12,33.43,43.15,0.00,1.43,0.00,0.00,4994.41,23378.54,依法申報,是,65000,65000150
110,15395706,義芳化學工業股份有限公司桃園廠,0001,H4601227,桃園市,蘆竹區,海湖村海湖東路377號,1810,基本化學材料製造業,363352.06,124.76,1664.96,956.40,0.00,0.00,0.00,74123.12,440221.29,依法申報,是,68000,68000050
110,14040691,中美和石油化學股份有限公司臺中廠,0002,L9101748,臺中市,梧棲區,臺中市梧棲區南堤路二段89號,1820,石油化工原料製造業,166725.28,1896.58,39.75,55.03,0.00,72.96,0.00,25767.31,194556.92,依法申報,是,66000,66000140
110,14001199,福懋興業股份有限公司,0001,P4600987,雲林縣,斗六市,雲林縣斗六市榴中里石榴路三一七號,1140,印染整理業,233948.46,1773.49,1026.19,663.01,0.00,0.00,0.00,40562.01,277973.15,依法申報,是,10009,10009010
110,12800750,敦南科技股份有限公司新竹分公司廠,0001,o1745831,新竹市,東區,新竹市東區工業東七路七號,2611,積體電路製造業,35.00,50.03,1874.72,8.20,66585.17,3775.68,443.35,23339.89,96112.02,依法申報,是,10018,10018010
110,12800225,群創光電股份有限公司T6廠,0016,E2902160,高雄市,路竹區,高雄市路竹區路科十路11號B室,2641,液晶面板及其組件製造業,2961.13,38.03,6444.73,225.43,3768.16,1614.24,2511.20,146400.73,163963.64,依法申報,是,64000,64000240
110,12800225,群創光電股份有限公司樹谷分公司,0015,R03A0450,臺南市,新市區,臺南市新市區豐華村8鄰紫楝路21號,2641,液晶面板及其組件製造業,6101.80,66.77,3.13,4859.07,0.00,19001.52,11723.52,413617.84,455373.64,依法申報,是,67000,67000200
110,12800225,群創光電股份有限公司觸控模組廠,0014,D9001225,臺南市,善化區,臺南市善化區南科八路12號B室,2649,其他光電材料及元件製造業,21.28,54.76,0.00,0.00,0.00,0.00,0.00,16881.17,16957.21,依法申報,是,67000,67000190
110,12800225,群創光電股份有限公司觸控南科廠,0012,R90A1716,臺南市,善化區,臺南市善化區南科八路12號(B棟2F),2641,液晶面板及其組件製造業,0.00,0.11,0.00,0.00,0.00,0.00,0.00,2162.96,2163.07,依法申報,是,67000,67000190
110,12800225,群創光電股份有限公司C廠,0011,R90A1469,臺南市,善化區,臺南市善化區南科八路12號(不包含A室、B室),2641,液晶面板及其組件製造業,145.20,31.56,0.21,0.00,0.00,0.00,0.00,29792.02,29968.99,依法申報,是,67000,67000190
110,12800225,群創光電股份有限公司F廠,0010,S29A1607,高雄市,路竹區,高雄市路竹區路科十路11號(不含B室、7FA室),2641,液晶面板及其組件製造業,4957.50,100.47,2.71,2524.78,0.00,15677.28,14453.16,354783.04,392498.94,依法申報,是,64000,64000240
110,12800225,群創光電股份有限公司D廠,0009,R03A1913,臺南市,新市區,臺南科學工業園區臺南市新市區環西路一段3號,2641,液晶面板及其組件製造業,7617.96,291.06,4.29,2355.28,0.00,34902.24,14933.04,696147.30,756251.18,依法申報,是,67000,67000200
110,12800225,群創光電股份有限公司B廠,0008,R03A1894,臺南市,新市區,臺南市新市區環西路二段2號,2641,液晶面板及其組件製造業,7076.78,103.15,776.89,3080.73,0.00,68682.72,3414.20,464928.37,548062.84,依法申報,是,67000,67000200
110,12800225,群創光電股份有限公司A廠,0007,R03A1903,臺南市,新市區,臺南市新市區奇業路1號,2641,液晶面板及其組件製造業,540.24,26.70,456.74,0.00,206.92,15116.40,122.12,60571.21,77040.34,依法申報,是,67000,67000200
110,12800225,群創光電股份有限公司T2廠,0005,K71A1370,苗栗縣,竹南鎮,苗栗縣竹南鎮科學路168號,2641,液晶面板及其組件製造業,3485.74,70.94,189.11,0.00,0.00,13516.04,2541.79,238930.17,258733.78,依法申報,是,10005,10005040
110,73686632,得力實業股份有限公司,0000,R0300606,臺南市,新市區,臺南市新市區三舍里240號,1140,印染整理業,38870.18,31.43,169.12,1.76,0.00,0.00,0.00,33459.15,72531.63,依法申報,是,67000,67000200
110,73252657,統一實業股份有限公司二廠,0001,R1412418,臺南市,永康區,臺南市永康區和平路77號,2549,其他金屬加工處理業,43965.63,57.72,23.66,62.64,0.00,0.00,0.00,85311.65,129421.30,依法申報,是,67000,67000310
110,72065240,官田鋼鐵股份有限公司官田廠,0001,R9701850,臺南市,官田區,臺南市官田區南廍里南廍119-5號,2543,金屬熱處理業,44.27,7.96,0.63,0.00,0.00,0.00,0.00,3084.06,3136.91,依法申報,是,67000,67000100
110,70833553,國光電力股份有限公司,0001,H4810799,桃園市,龜山區,桃園市龜山區南上里北油一區11號,3510,電力供應業,892083.95,424.55,474.39,204.62,0.00,0.00,0.00,2602.01,895789.52,依法申報,是,68000,68000070
110,70783765,星能電力股份有限公司,0001,N1504207,彰化縣,線西鄉,彰化縣彰濱工業區線工南二路二號,3510,電力供應業,1007771.98,508.77,535.92,34.69,0.00,155.04,0.00,3734.02,1012740.42,依法申報,是,10007,10007040
110,70783499,森霸電力股份有限公司,0001,R0503072,臺南市,山上區,臺南市山上區豐德里隙子口66號,3510,電力供應業,2114047.02,999.34,1123.64,35.83,0.00,0.00,0.00,2924.10,2119129.93,依法申報,是,67000,67000220
110,70783006,華亞汽電股份有限公司觀音公用廠,0002,H53A2562,桃園市,觀音區,桃園市觀音區觀音工業區工業七路三號,3510,電力供應業,183580.86,53.72,867.84,6.82,0.00,0.00,0.00,3916.86,188426.09,依法申報,是,68000,68000120
110,70783006,華亞汽電股份有限公司華亞汽電廠,0001,H4810851,桃園市,龜山區,桃園市龜山區文化里華亞一路九八號,3510,電力供應業,2067729.13,560.62,9759.44,8.77,0.00,0.00,0.00,28732.03,2106789.99,依法申報,是,68000,68000070
110,70752257,穩懋半導體股份有限公司龜山廠,0003,H48B0554,桃園市,龜山區,桃園市龜山區山鶯路200-5號,2611,積體電路製造業,1635.36,109.05,201.75,0.00,24566.91,0.00,0.00,46569.43,73082.49,依法申報,是,68000,68000070
110,70752257,穩懋半導體股份有限公司華亞二廠,0002,H4886999,桃園市,龜山區,桃園市龜山區文化里華亞二路358號與科技七路35號及35號2樓、3樓、4樓,2611,積體電路製造業,1228.81,111.10,386.60,1904.98,35646.43,554.04,0.00,50861.48,90693.44,依法申報,是,68000,68000070
110,70752257,穩懋半導體股份有限公司華亞廠,0001,H4806348,桃園市,龜山區,桃園市龜山區文化里科技七路69號,2611,積體電路製造業,957.91,32.40,113.15,89.18,20330.82,0.00,0.00,21029.65,42553.11,依法申報,是,68000,68000070
110,4312878,和益化學工業股份有限公司,0001,s1900283,高雄市,林園區,高雄市林園區石化三路9號,1820,石油化工原料製造業,67240.40,35.48,24.44,128.70,0.00,0.00,0.00,23308.00,90737.01,依法申報,是,64000,64000130
110,4212250,國喬石油化學股份有限公司,0001,S2300429,高雄市,大社區,高雄市大社區興工路4號,1700,石油及煤製品製造業,521316.81,3109.43,2225.70,150.05,0.00,0.00,0.00,14238.97,541040.96,依法申報,是,64000,64000160
110,3795904,臺灣電力股份有限公司塔山發電廠麒麟分廠,0544,W0803559,金門縣,烈嶼鄉,金門縣烈嶼鄉東林1號,3510,電力供應業,13660.06,13.83,32.96,0.00,0.00,0.00,0.00,0.00,13706.85,依法申報,是,09020,09020050
110,3795904,臺灣電力股份有限公司塔山發電廠夏興分廠,0543,W0404930,金門縣,金湖鎮,正義里夏興1號,3510,電力供應業,1985.76,2.01,4.77,0.00,0.00,0.00,0.00,0.00,1992.54,依法申報,是,09020,09020030
110,3795904,臺灣電力股份有限公司塔山發電廠,0391,W0504775,金門縣,金城鎮,金水里西海路一段2號,3510,電力供應業,194622.98,206.88,449.65,96.53,0.00,4.56,0.00,182.81,195563.41,依法申報,是,09020,09020010
110,3795904,臺灣電力股份有限公司尖山發電廠,0390,X0501232,澎湖縣,湖西鄉,尖山村29之2號,3510,電力供應業,277599.83,293.64,636.65,0.00,0.00,0.00,0.00,266.65,278796.76,依法申報,是,10016,10016020
110,3795904,臺灣電力股份有限公司大潭發電廠,0380,H5307960,桃園市,觀音區,大潭里6鄰電廠路1號,3510,電力供應業,10951197.93,4886.81,5819.55,4361.30,0.00,1618.80,0.00,2517.43,10970401.83,依法申報,是,68000,68000120
110,3795904,臺灣電力股份有限公司臺中發電廠,0371,L0200473,臺中市,龍井區,麗水里龍昌路1號,3510,電力供應業,27186703.07,108609.87,127975.00,114.23,0.00,5695.44,0.00,49264.90,27478362.51,依法申報,是,66000,66000250
110,3795904,臺灣電力股份有限公司通霄發電廠,0370,K7000764,苗栗縣,通霄鎮,海濱路1-31號,3510,電力供應業,9960820.13,4503.09,5293.37,921.46,0.00,5068.44,0.00,964.19,9977570.68,依法申報,是,10005,10005030
110,3795904,臺灣電力股份有限公司協和發電廠,0360,C1400170,基隆市,中山區,文化路80號,3510,電力供應業,2438595.61,2430.07,5636.85,99.22,0.00,0.00,0.00,9591.44,2456353.19,依法申報,是,10017,10017050
110,3795904,臺灣電力股份有限公司第二核能發電廠,0351,F2800075,新北市,萬里區,野柳里八斗路60號,3510,電力供應業,29804.15,171.87,76.50,1547.49,0.00,0.00,0.00,7035.51,38635.52,依法申報,是,65000,65000280
110,3795904,臺灣電力股份有限公司興達發電廠,0341,S3200688,高雄市,永安區,鹽田里興達路6號,3510,電力供應業,16137742.92,37759.95,51607.34,124.36,0.00,3328.80,0.00,20261.62,16250824.99,依法申報,是,64000,64000270
110,3795904,臺灣電力股份有限公司大林發電廠,0340,E5600896,高雄市,小港區,鳳森里大林路3號,3510,電力供應業,12961899.10,41769.42,50579.60,673.59,0.00,884.64,0.00,2592.71,13058399.06,依法申報,是,64000,64000110
